kernel_size1,kernel_size2,cnn_internal,cnn_out,hidden_size,num_layers,dropout,learning_rate,weight_decay,batch_size,accuracy,precision,recall,f1,c11,c12,c21,c22,val_loss,train_loss,config_num,method
7,5,128,256,256,2,0.5,0.01,0.001,64,0.8703071672354948,0.8369905956112853,0.9175257731958762,0.8754098360655738,0.4146757679180887,0.0887372013651877,0.0409556313993174,0.4556313993174061,"[0.36254172114764943, 0.411015321226681, 0.3537336710621329, 0.35352833130780387, 0.3446715649436502, 0.3558959820691277, 0.33482956710983725, 0.3833461053231183, 0.3616352274137385, 0.3602325811105616, 0.3369380358387442, 0.32069117006133585, 0.3209274262189865, 0.315789636443643, 0.3146992281955831, 0.3159078605034772, 0.31848038470043855, 0.32564088702201843, 0.3110312907134785, 0.3083869148703182, 0.3065844257088268, 0.3064679258009967, 0.30845439521705403, 0.5035881400108337, 0.3689206435399897, 0.3292512034668642, 0.31864754417363333, 0.3148775065646452, 0.31489398374277, 0.3133935612790725, 0.31151073908104615]","[0.5256211080334403, 0.4177116128531369, 0.4204277906453971, 0.39888141033324326, 0.4003906855077455, 0.40072429992935876, 0.39602099313880457, 0.3861340388204112, 0.38904239056688367, 0.3922876605030262, 0.3968695413434144, 0.3631181100552732, 0.35468076666196185, 0.3566828446857857, 0.3531981085737546, 0.3500512795466365, 0.34933693729566806, 0.35093332398118393, 0.3522596971103639, 0.3503450561653484, 0.3485134392976761, 0.34875503633961535, 0.3460379685416366, 0.48025837540626526, 0.4180911657485095, 0.37960663866816147, 0.3560956206285592, 0.3493736329855341, 0.345658577978611, 0.3448033985314947, 0.3415373999512557]",19,grid_search
7,5,128,256,256,2,0.5,0.01,0.001,32,0.9795221843003412,0.9728813559322034,0.986254295532646,0.9795221843003412,0.4897610921501706,0.0136518771331058,0.0068259385665529,0.4897610921501706,"[0.4298925219160138, 0.40222398259423, 0.3615624972365119, 0.4885351847518574, 0.3825994793212775, 0.3721602667461742, 0.34271830094583106, 0.38305913227977173, 0.4202641506086696, 0.36427242602362775, 0.369136705994606, 0.33724321108875854, 0.32949996310653107, 0.32714617749055225, 0.324746186986114, 0.31556860876805853, 0.3163526125929572, 0.3160915379271363, 0.31539425615108374, 0.31254596105127624, 0.31623369590802625, 0.3072862426439921, 0.33776526920723193, 0.3140506288318923, 0.30294298538655945, 0.3138275972821496, 0.32951476989370404, 0.3171813077095783, 0.3230870740883278, 0.2480077680313226, 0.1363038890289538, 0.13484406268054788, 0.1916016104320685, 0.1264644648992654, 0.12310457263480533, 0.12027523057027296, 0.10484239272773266, 0.12226828932762146, 0.09716704115271568, 0.10004060630771247, 0.12292773541853283, 0.0949064576716134, 0.0757578525014899, 0.07208214638133843, 0.08685483947170503, 0.17703227518182812, 0.10676593468947844, 0.10499705729836767, 0.07874447671752988, 0.08721417039068359]","[0.5454544671105616, 0.4812478589063341, 0.44687721765402594, 0.44811698726632376, 0.4385466558689421, 0.4250837578014894, 0.4212804093505397, 0.4060962170814023, 0.39985891194506124, 0.4079811146313494, 0.4048866885855342, 0.3716321737703049, 0.3637607953313625, 0.3601752912456339, 0.360274926392418, 0.35309869050979614, 0.3547644399558053, 0.3525529536559726, 0.35128869274348923, 0.3535606675978863, 0.35235663921092497, 0.35078177217281226, 0.3511623211882331, 0.3460435662983042, 0.349170636724342, 0.34487378405350627, 0.3458162491971796, 0.3517360706446749, 0.34417352893135766, 0.2875263583705281, 0.20408767001759825, 0.1684250359028352, 0.207831721752882, 0.18533764861411217, 0.1628204516671372, 0.1561097165597885, 0.13662328050387176, 0.12927300165492026, 0.13304916489869356, 0.12474361794408072, 0.1559931504624811, 0.11560214474571473, 0.11120384188622913, 0.09932970584398418, 0.09551368090041885, 0.0854272015505668, 0.12967122717280732, 0.10989965326293852, 0.10224437452217733, 0.09775023589221139]",18,grid_search
7,5,128,256,256,2,0.5,0.01,0.001,128,0.9607508532423208,0.9785714285714284,0.9415807560137456,0.9597197898423818,0.4931740614334471,0.0102389078498293,0.0290102389078498,0.4675767918088737,"[0.4865366452270084, 0.34499481982654995, 0.40153857072194415, 0.35890285505188835, 0.35330092906951904, 0.3515545560253991, 0.33039917217360604, 0.3080252740118239, 0.31118688649601406, 0.3084791236453586, 0.34206901656256783, 0.3092864221996731, 0.30855799383587307, 0.3088521659374237, 0.3078265024556054, 0.3093160953786638, 0.3080724775791168, 0.3070504731602139, 0.3058469129933251, 0.30725893047120834, 0.30489786797099644, 0.30458110239770675, 0.3037891785303752, 0.3001512454615699, 0.2975246012210846, 0.28393048379156327, 0.18831864496072134, 0.16242940972248712, 0.14125124116738638, 0.14172187613116372, 0.1756373635596699, 0.14347364836268955, 0.12162138687239753, 0.13091310072276327, 0.5798675649695926, 0.15757358488109377, 0.11860369518399239, 0.3810453481144375, 0.237828372253312, 0.1868535503745079, 0.1593430091937383, 0.15432461185587776, 0.14985115743345684, 0.1488951270778974, 0.13346951786014769, 0.13315757695171568]","[0.5821370735312953, 0.4178551056168296, 0.4015302901918238, 0.3909230927626292, 0.37847828503811, 0.38986458922877454, 0.3537233810533177, 0.34901578227678937, 0.3424636486804847, 0.3555035058296088, 0.34341950353347894, 0.3575203621929342, 0.34333160971150256, 0.3463363891298121, 0.34387732274604565, 0.3439929566600106, 0.339321259747852, 0.3388745504798311, 0.341864034985051, 0.3382107136827527, 0.33873485254518915, 0.3373971355683876, 0.3349810974164443, 0.3324177098093611, 0.33209024505181745, 0.31929504058577796, 0.2741062306996548, 0.24528228943095062, 0.18532652362729563, 0.2602575827728618, 0.22880788892507553, 0.20886001374685403, 0.16066726161675018, 0.1413435572476098, 0.1769298795949329, 0.2968139187856154, 0.17052641849626193, 0.38327980560786795, 0.31764827713821875, 0.23086627188957098, 0.19430154426531357, 0.1771735300620397, 0.1718551701668537, 0.17250384548396774, 0.1644160081491326, 0.16518345226844153]",20,grid_search
7,5,128,256,256,2,0.5,0.01,0.0001,32,0.8430034129692833,0.8241042345276873,0.8694158075601375,0.8461538461538461,0.4112627986348123,0.0921501706484641,0.0648464163822525,0.431740614334471,"[0.4106873589934725, 0.3903574555209189, 0.36749639971689746, 0.39909963490385, 0.349542859377283, 0.39291004926869366, 0.3649450143178304, 0.36944438923488965, 0.3779972353667924, 0.3427136156595115, 0.34898381838292786, 0.33875045496405976, 0.33188452007192554, 0.3429453165242166, 0.32857687997095514, 0.3114832282969446, 0.3177620687267997, 0.3191810796658198, 0.3251273501099962, 0.3332642682574012, 0.3243164456251896, 0.32986681073000934, 0.32945461932456854, 0.32536252384836023, 0.3257644564816446]","[0.49267463532812666, 0.4352952241897583, 0.45740244040886563, 0.4335025702462052, 0.42737899709380034, 0.4461227912230022, 0.42722395423686865, 0.4589680452464205, 0.44028346138921653, 0.40594051710583945, 0.3933971196864591, 0.3861129745615251, 0.3800058194407911, 0.3787652837733428, 0.37266316998637083, 0.3734754803731586, 0.36719989787900087, 0.3743673587838809, 0.3735958491310929, 0.37154781039465556, 0.3602558776284709, 0.3599889415005843, 0.356653240029559, 0.36271399982047803, 0.35952838386098546]",21,grid_search
7,5,128,256,256,2,0.5,0.01,0.0001,128,0.8771331058020477,0.8613861386138614,0.8969072164948454,0.8787878787878788,0.431740614334471,0.0716723549488054,0.0511945392491467,0.4453924914675768,"[0.37895858618948197, 0.3688634435335795, 0.36352548334333634, 0.3455723689662086, 0.33722083436118233, 0.315960556268692, 0.3121180633703868, 0.31962893075413173, 0.32973023586803013, 0.33170394433869255, 0.3344060414367252, 0.2849748465749953, 0.2730584823422962, 0.2828826043340895, 0.269559105237325, 0.2744397239552604, 0.2553087936507331, 0.2567245331075456, 0.27549246450265247, 0.2567545043097602, 0.26197417742676204, 0.2603001495202382, 0.25566851761606, 0.256020188331604, 0.2571464247173733, 0.2572438402308358]","[0.5279300492821317, 0.40541312459743384, 0.3810699690471996, 0.39094014510963904, 0.39013771125764557, 0.3658615404909307, 0.39295314116911456, 0.370326300462087, 0.38248789129835187, 0.3677786353862647, 0.3698964037678458, 0.35016565160317853, 0.33343333818695764, 0.32659126953645184, 0.31815913590517914, 0.31858807576425147, 0.31284684258880036, 0.30267271399497986, 0.3061712718371189, 0.3051294427026402, 0.29956429835521814, 0.30018195645375684, 0.29822882016499835, 0.289869077277906, 0.28600926019928674, 0.2891877763199084]",23,grid_search
7,5,128,256,256,2,0.5,0.01,0.0001,64,0.984641638225256,0.993006993006993,0.9759450171821306,0.9844020797227035,0.5,0.0034129692832764,0.0119453924914675,0.4846416382252559,"[0.4114641617326176, 0.3389206581255969, 0.365458467427422, 0.37690185098087087, 0.36257922999999104, 0.3468069521819844, 0.3181060333462322, 0.324298678075566, 0.31259825738037333, 0.3134521815706702, 0.30355576031348286, 0.29985592295141783, 0.30758581967914805, 0.3036833712283303, 0.29948228071717653, 0.28382934717571034, 0.28718910234815936, 0.2815503784838845, 0.25636397477458506, 0.23538304164129145, 0.2400398999452591, 0.20868822756935568, 0.19728178399450638, 0.2053188756108284, 0.1799920753521078, 0.1934606432914734, 0.19145806089920156, 0.11973805462612826, 0.17685404901995377, 0.20996035460163565, 0.17322588624323115, 0.12302230714875109, 0.10839798958862529, 0.09336686046684489, 0.08249993118293145, 0.07352024875581264, 0.06841162548345678, 0.07017401463406928, 0.06763572919675533, 0.08086956774487215, 0.07745638281545218, 0.07577989918782431, 0.06018348136807189, 0.05211769340231138, 0.05892374624005135, 0.12657643482089043, 0.05200564779122086, 0.05420195935841869, 0.056908410645144826, 0.051991654669537264]","[0.5365383263790247, 0.4295596254594398, 0.3976465373328238, 0.39984307844530453, 0.4089134538715536, 0.39373476667837665, 0.3715123355840192, 0.35911944960102893, 0.35586966212951776, 0.3496417317426566, 0.3475082575371771, 0.3438917967406186, 0.34223452774864255, 0.33844053971044946, 0.3349317481571978, 0.32889589260924945, 0.31990167092193256, 0.3197264854203571, 0.30375295425906323, 0.29043202395692014, 0.27996139454119134, 0.2494446842959433, 0.22960547538417758, 0.21974353063287158, 0.23182937186775784, 0.20181991374402336, 0.1861571098931811, 0.18827219454176497, 0.18618988685987212, 0.15684675905063297, 0.17706915391891292, 0.1572970889057174, 0.13294292241334915, 0.114211943282774, 0.10784297267144377, 0.0948947977105325, 0.09584789497382713, 0.09624171533593626, 0.07926957796073773, 0.10642615621062843, 0.08895900543553359, 0.08138751661912962, 0.06908912269511458, 0.06834868416472366, 0.0655316219693332, 0.06560817716473882, 0.0667871235813381, 0.05683436816219579, 0.06452583206930396, 0.056962345726788044]",22,grid_search
7,5,128,256,256,2,0.5,0.001,0.001,32,0.9283276450511946,0.9494584837545126,0.9037800687285223,0.926056338028169,0.4795221843003412,0.0238907849829351,0.0477815699658703,0.4488054607508532,"[0.37755210652495874, 0.3945328611316103, 0.34289831013390515, 0.32542637306632416, 0.2748915286678256, 0.22658455575054343, 0.2275757882179636, 0.32045144339402515, 0.30991879060412897, 0.31099408277959534, 0.29686799374493683, 0.2855300311789368, 0.42719135230237787, 0.3288475460175312, 0.28276260468092834]","[0.43573381215559714, 0.37252282277878485, 0.36948528468157305, 0.37238194025827176, 0.3479570908979936, 0.35898622452761186, 0.3250262372647271, 0.35876503304550145, 0.35710111000772676, 0.3532245728102597, 0.3350632790137421, 0.32544891592679603, 0.3010567223483866, 0.3674817916118737, 0.3171782818707553]",24,grid_search
7,5,128,256,256,2,0.5,0.001,0.001,128,0.9419795221843004,0.9672727272727272,0.9140893470790378,0.939929328621908,0.4880546075085324,0.015358361774744,0.0426621160409556,0.4539249146757679,"[0.34101302093929714, 0.2701675328943465, 0.1576789692044258, 0.3406244152122074, 0.31249768204159206, 0.22480617629157174, 0.8774503866831461, 0.35972536272472805, 0.33211227258046466, 0.32353730003039044, 0.3071116507053375, 0.3030292722913954]","[0.4803815944628282, 0.34081642374847876, 0.28066272807843756, 0.4043527895754034, 0.3646258987260587, 0.2957145603317203, 0.3210982328111475, 0.5578783885999159, 0.37970532792987244, 0.3537741167978807, 0.3438093400362766, 0.33844696165937366]",26,grid_search
7,5,128,256,256,2,0.5,0.001,0.001,64,0.9658703071672357,0.9656357388316152,0.9656357388316152,0.9656357388316152,0.4863481228668942,0.0170648464163822,0.0170648464163822,0.4795221843003412,"[0.3371223649557899, 0.35055119851056266, 0.2850206345319748, 0.2681146264076233, 0.3787432050003725, 0.345866999205421, 0.29749606988009286, 0.24039644441183874, 0.29534268817480874, 0.2373479525832569, 0.47224250085213604, 0.31989219083505516, 0.3151619942749248, 0.3316421175704283, 0.2636839817552006, 0.22400258832118092, 0.19117691586999333, 0.15875821472967372, 0.16142617034561493, 0.14060863589539246, 0.19003710326026468, 0.12508372721426628, 0.18473484191824407, 0.16131313890218735, 0.13649917130961137, 0.12827836481087349, 0.11698767104569603, 0.1121763214468956, 0.12482769173734329, 0.11289780784179182, 0.12621537376852596, 0.107829068951747, 0.11674066304283984, 0.1207218398066128, 0.11602465019506567, 0.11003131178372047, 0.11030448710217196, 0.11042466058450587, 0.1127471980803153, 0.1100745538578314, 0.11009653767242152]","[0.42680450596592645, 0.3872003067623485, 0.35269555404330744, 0.34223819569204794, 0.4820221134207465, 0.3590719031565117, 0.35995217819105496, 0.2838288482391473, 0.3706829683347182, 0.331129535129576, 0.46144815037647885, 0.39524644432645856, 0.3444930414358775, 0.3523014241998846, 0.32787186336336716, 0.2861453398610606, 0.25011383403431287, 0.24387233760772328, 0.23781463966676683, 0.16909583432204794, 0.2490630503179449, 0.18910976307410182, 0.2609277822528825, 0.2012327518878561, 0.16772958771748978, 0.15174093182114037, 0.14933906913255202, 0.14714570349138795, 0.1468658491291783, 0.15087880837646397, 0.1434827878168135, 0.14260818662517, 0.14289110915904696, 0.14662213911387054, 0.1393634443820426, 0.1438141227558707, 0.1452651589431546, 0.14655392571832193, 0.1419064627226555, 0.13983908555272853, 0.14587440036914565]",25,grid_search
7,5,128,256,256,2,0.5,0.001,0.0001,64,0.9283276450511946,0.9163879598662208,0.9415807560137456,0.928813559322034,0.4607508532423208,0.0426621160409556,0.0290102389078498,0.4675767918088737,"[0.31400558966047626, 0.20730334257378297, 0.45340242631295147, 0.26529737518114205, 0.23437551014563618, 0.3408355432398179, 0.33710839467890125, 0.3331585158320034, 0.3303569537751815, 0.3280271204078899, 0.3277846890337327]","[0.433816634118557, 0.3288783449115175, 0.5071974229632001, 0.3522941962336049, 0.26476447227777855, 0.37962446248892584, 0.373207675010869, 0.36537797207182104, 0.36419126278523245, 0.36154725763833884, 0.35812856956864847]",28,grid_search
7,5,128,256,256,2,0.5,0.001,0.0001,32,0.9709897610921502,0.9756944444444444,0.9656357388316152,0.9706390328151986,0.4914675767918088,0.0119453924914675,0.0170648464163822,0.4795221843003412,"[0.34770303467909497, 0.33828866617246106, 0.3481768748976968, 0.3037877728541692, 0.2647111722917268, 0.25919890697255277, 0.33943330880367395, 0.35396146096966485, 0.3194092381181139, 0.31750286077008105, 0.30408197957457916, 0.2996854294430126, 0.2790318420439055, 0.2293536001534173, 0.14369537557164827, 0.1180475176396695, 0.12306832414910648, 0.3179391857349511, 0.12093921920115297, 0.15753736894464854, 0.1162119402804158, 0.10542213160431746, 0.1123964437706904, 0.10506231888112696, 0.11340074630623515, 0.09526054123698761, 0.11082724222179616, 0.11566119928928939, 0.10915716147671144, 0.381602584864154, 0.2416747189832456, 0.1591733032555291, 0.12195518183888811, 0.09826738576432972, 0.09768070664369699]","[0.41861442679708655, 0.3787916525069511, 0.37355460971593857, 0.35958453696785553, 0.336498981511051, 0.3261688419928153, 0.3228813321188544, 0.34930107567572233, 0.36952878060666, 0.3571399310321519, 0.34182276672711875, 0.33021173840670875, 0.3182499161498113, 0.2827535823100444, 0.24135115494330725, 0.1804868642127875, 0.21060481083325364, 0.2283430075780912, 0.18889380068602887, 0.1599671310660514, 0.1209820068272, 0.12762310736897317, 0.11659803257013361, 0.11585860827824834, 0.11393804869360545, 0.11492786322946125, 0.11618811532742146, 0.11878409736197103, 0.11649611552782131, 0.14488110387923592, 0.37231464791252755, 0.24606969808651644, 0.19309527384625239, 0.15502490702960076, 0.13996406262176056]",27,grid_search
7,5,128,256,256,2,0.5,0.001,0.0001,128,0.938566552901024,0.967032967032967,0.9072164948453608,0.9361702127659576,0.4880546075085324,0.015358361774744,0.046075085324232,0.4505119453924914,"[0.3293864130973816, 0.32846321993403965, 0.32320940494537354, 0.320207158724467, 0.7862463990847269, 0.4188641342851851, 0.3230329089694553, 0.31730615761544967, 0.3024705946445465, 0.36509667833646137, 0.3292450077003903, 0.3130426009496053, 0.2999686102072398, 0.27128756211863625, 0.35253685381677413, 0.30640929606225753, 0.25959624184502494, 0.33388013309902614, 0.29473771982722813, 0.15111559215519163, 0.3348856998814477, 0.35335323876804775, 0.32585077153311837, 0.3182189332114326, 0.31109729409217834, 0.3104316261079576, 0.30991873145103455, 0.3099539379278819, 0.3094550238715278]","[0.43519997957980994, 0.3617929355664687, 0.3484708377809236, 0.3442076821670388, 0.3226271059476968, 0.39157841648116254, 0.3748274377801202, 0.35084308006546716, 0.33487368804035766, 0.3358476920561357, 0.363347076105349, 0.34567952607617236, 0.3388647157134432, 0.31852680715647613, 0.3709684973864844, 0.3547968033588294, 0.3240406888000893, 0.33609873146721814, 0.34848720919002185, 0.28986003949786676, 0.30184956707737665, 0.3449889389854489, 0.362150664582397, 0.3550551804629239, 0.34486697659348, 0.34096476796901587, 0.3375365508325172, 0.34020042645208765, 0.33809609575705096]",29,grid_search
7,5,128,256,256,2,0.5,0.0001,0.001,32,0.9112627986348124,0.9377289377289376,0.8797250859106529,0.9078014184397164,0.4744027303754266,0.0290102389078498,0.0597269624573378,0.4368600682593856,"[0.3826794105045723, 0.33868268403139984, 0.2141063795848326, 0.24336007395477005, 0.21172776886008002, 0.42822653687361517, 0.34770487971378095, 0.3158950254772649, 0.2871514509121577, 0.2806200222535567, 0.2723198749802329, 0.26014726812189276, 0.24401039743062222, 0.24182496310183496]","[0.5047126480124213, 0.37496328353881836, 0.31647099819824553, 0.2774289726477229, 0.2297764986922795, 0.48129391269476124, 0.39189984288179514, 0.3445452508149725, 0.32437765857938566, 0.30711218618759606, 0.29665045925613603, 0.2844324734513507, 0.2752766800536351, 0.26247850483791396]",30,grid_search
7,5,128,256,256,2,0.5,0.0001,0.001,128,0.9709897610921502,0.9928057553956836,0.9484536082474226,0.9701230228471002,0.5,0.0034129692832764,0.0255972696245733,0.4709897610921502,"[0.5714695056279501, 0.49241091807683307, 0.3704986009332869, 0.34656475649939644, 0.3429879579279158, 0.3381284607781304, 0.3249531222714318, 0.31478001011742485, 0.17935584651099312, 0.16479073464870453, 0.09558195537990993, 0.1831147852871153, 0.14512263403998482, 0.2137780785560608, 0.32359184159172905, 0.315691265794966, 0.3112636042965783, 0.3080487648646037, 0.3051696949534946, 0.3048485351933373]","[0.6225141593904207, 0.5352622198336052, 0.44228030696059717, 0.3848388944611405, 0.3691172283707243, 0.3598368294311292, 0.35111979282263556, 0.3453067107634111, 0.27848151687419775, 0.2048119150779464, 0.1589375032168446, 0.15451929221550623, 0.17954196735764993, 0.15344163865754099, 0.4492100039214799, 0.34158605337142944, 0.33530223188978253, 0.3310963461796443, 0.3267400183460929, 0.326291457270131]",32,grid_search
7,5,128,256,256,2,0.5,0.0001,0.001,64,0.9607508532423208,0.9820143884892086,0.9381443298969072,0.9595782073813708,0.4948805460750853,0.0085324232081911,0.030716723549488,0.4658703071672355,"[0.4937659922768088, 0.3611552645178402, 0.34882768637993755, 0.33561424122137185, 0.40949205615941214, 0.30513286064652834, 0.2669580350903904, 0.399887155084049, 0.17914355064139648, 0.38353868267115426, 0.09837364799836103, 0.13263629398801746, 0.11896218052681755, 0.17658173073740566, 0.3880514590179219, 0.13333499913706498, 0.12415703911991681, 0.12979243104072177, 0.11434175468542997, 0.11814687839325737]","[0.5706055037903063, 0.4221715335593079, 0.3712938635638266, 0.35830532262722653, 0.3241691140062881, 0.3519489320390152, 0.3100436022787383, 0.23078753957242676, 0.2516594128400991, 0.16591875909855872, 0.1668348517268896, 0.18815262401194283, 0.1530933827726227, 0.17388482634542565, 0.1612879250085715, 0.2074370887130499, 0.15090983428738333, 0.13494114701946577, 0.12725784432030085, 0.11856179898886969]",31,grid_search
7,5,128,256,256,2,0.5,0.0001,0.0001,32,0.9419795221843004,0.974169741697417,0.9072164948453608,0.9395017793594306,0.4914675767918088,0.0119453924914675,0.046075085324232,0.4505119453924914,"[0.3568052970098727, 0.33890967838691943, 0.5566479572744081, 0.39028497085426794, 0.31893576410683716, 0.16862976573633426, 0.3708122151367592, 0.2669104938254212, 0.24316394103295874, 0.5260275575247678, 0.343360523834373, 0.2799824408509515, 0.20627710652170758, 0.19085754454135895, 0.19799217401128827]","[0.4932719256841775, 0.3738929382102056, 0.31642485618817084, 0.33711527556068066, 0.3561707569116896, 0.27805990099229594, 0.3138662629450361, 0.33195444399660284, 0.3154354236004027, 0.30885052283040504, 0.39264254542914306, 0.29528681900013576, 0.24233069270849228, 0.21183660338548096, 0.20182268191693406]",33,grid_search
7,5,128,256,256,2,0.5,0.0001,0.0001,64,0.9675767918088736,0.9927536231884058,0.9415807560137456,0.9664902998236332,0.5,0.0034129692832764,0.0290102389078498,0.4675767918088737,"[0.46468952473472147, 0.3581673871068394, 0.3409494880367728, 0.32249678934321685, 0.335830709513496, 0.3205660651711857, 0.30407825287650614, 0.2500438637593213, 0.13917249484973795, 0.21386389521991506, 0.1362105971750091, 0.15514100956566193, 0.19007692003951354, 0.13727635671110713, 0.19455520677215912, 0.17289108520045, 0.0962132449974032, 0.16245844127500758, 0.1373959389679572, 0.1356792395167491, 0.14968303853974624, 0.11944975462906501, 0.11648021956138752, 0.11893109867677969, 0.10656518259030931, 0.10825479600359411]","[0.5702423268195355, 0.39806690383138077, 0.3691099455410784, 0.3479025646141081, 0.3580689969839472, 0.3418293803027182, 0.3241840639349186, 0.2630285611658385, 0.2028105684527845, 0.23335620032792742, 0.19933531602675264, 0.20562509774710191, 0.17581310258670288, 0.14631409739906137, 0.12157591268645995, 0.11854350532997739, 0.10817148804551724, 0.08914394862949848, 0.12666737412412962, 0.08488176243774818, 0.12395036900698235, 0.08137252009614851, 0.08557258244378096, 0.08022843247674631, 0.08461349262771281, 0.0835924225323128]",34,grid_search
